Category,Event,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,Node,active0,active1,active2,active3,active4,active5,active6,active7,active8,active9,active10,active11,active12,active13,active14,active15,active16,active17,active18,active19,active20,active21,active22,active23,active24,active25,active26,active27,active28,active29,active30,active31,active32,active33,active34,active35,active36,active37,active38,active39,active40,active41,active42,active43,active44,active45,active46,active47
undershirt,Milan SS Ready to Wear,-0.421933263,-0.866629897,-0.839785043,0.544289576,0.512572333,-0.172278464,-0.802019803,-0.826559199,0.364807935,0.331165949,-0.92632776,0.762450319,0.192506785,0.444291732,0.790815576,0.980639492,0.127764513,-0.865048209,0.152443187,0.691916085,-0.841282508,-0.062726357,0.411054154,-0.518408987,0.630645893,-0.431747374,0.395604981,0.762492852,-0.508156462,-0.614183941,-0.208973668,0.003640897,-0.382316943,0.140545674,0.256612787,-0.886033687,-0.727327101,-0.316990681,0.624939727,0.366188189,-0.696236153,0.911322377,-0.538748024,0.113563026,0.398531582,0.361538499,-0.330460916,-0.638297411,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
undershirt,New York Fashion Week,0.554137799,-0.053657489,0.577350269,0.712581238,-0.846121804,-0.142133811,0,-0.420084025,0.86770811,-0.333333333,0,0.668029517,-0.79558708,0.145453235,0.037904902,-0.816496581,0.565916458,0.111111111,0,-0.643052571,0.332452069,-0.907264709,0.894427191,-0.098162999,-0.371521425,-0.089914622,0,0.761449055,0.579486576,0,0,0.156087493,-0.462670314,-0.833950389,0.587567426,0.352281938,0.855167202,0.690460221,0.189093895,0.577350269,-0.371580268,0,0,-0.492890367,-0.792551245,0.015948416,-0.080064077,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
undershirt,Paris Fashion Week Ready to Wear,-0.91815626,-0.221187103,-0.52696014,0.839827888,-0.414513336,0.781070612,-0.129085221,-0.612056372,-0.472893973,0.973728991,0.127171171,0.949924743,0.89241419,0.414580738,0.148407937,-0.471404521,-0.727606875,-0.455046638,-0.357235425,-0.746124005,-0.158320671,-0.049326362,-0.25819889,0.240449258,-0.652271326,-0.354006991,0.435456835,-0.457495711,0.311920159,-0.621706659,-0.561673744,0.266254021,0.709633023,-0.391969009,-0.224872398,0.554700196,-0.869021671,-0.430929789,-0.371826002,0.174077656,-0.451938454,-0.623899913,-0.949918636,0.374723594,0.50218482,-0.898459532,-0.681385144,-0.351000373,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
undershirt,Pitti Immagine,0.473122338,0.351403626,-0.196116135,0.173767606,0.84345001,0.387924805,0.559013625,-0.450377349,0.40525742,-0.205438545,0.059482383,0.430003322,-0.594293237,-0.647297778,0.732129253,-0.99611649,-0.924137707,0.531973221,0.329072591,-0.663221338,-0.962010368,-0.34006802,0.738350385,0.08745055,0.850386601,-0.277602924,0.137247317,0.862662186,0.59078645,-0.359803383,-0.762707695,-0.304968773,0.340408736,-0.15911978,0.390056906,0.511231323,0.948376688,-0.917870716,0.158910432,0.683130051,0.794701821,0.106872732,0.848528137,-0.068090655,-0.43623251,-0.493741931,-0.423076923,-0.472533241,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
uniform,Academy Awards,-0.572742537,-0.034958706,-0.776910976,-0.316350763,0.021941497,0.820955335,0.582388359,0.305202516,0.49217608,-0.79751269,0.883452209,0.797395395,-0.628552787,-0.089005446,0.34497138,-0.337253263,0.388323674,-0.398409536,0.411929918,-0.098506365,0.345796248,0.862905253,0.805263313,0.431924307,-0.549340958,0.614703,0.886467504,-0.690862862,0.585103977,0.847298199,0.332509624,0.118903953,0.35677973,0.5488213,-0.57760711,0.476924786,0.35377072,0.452687418,-0.625667685,-0.626890671,-0.898513054,0.72330235,0.702863496,0.491591166,0.992482325,-0.094385836,-0.193707857,0.507329651,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
uniform,Bread and Butter,-0.367772677,0.645203559,0.109239069,0.514359107,0.13586095,-0.025501686,-0.795061005,0.333333333,0.5758168,-0.117041147,-0.2533599,0.347341863,-0.716104815,0.303615306,-0.776507261,-0.850339299,-0.323308271,-0.838011551,-0.987940336,0.948683298,0.681158591,0.555555556,0.861183002,-0.335185586,-0.561830489,-0.337961964,0.723506724,0.396059017,-0.423268623,-0.466252404,-0.934168138,0.376035523,-0.281801967,0.62606738,0.155571217,0.564818286,0.142133811,0.273434371,0.66391978,-0.298142397,-0.910467319,0.696932052,-0.823785503,0.509701017,0.474578998,1,0.395055636,-0.857914984,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
uniform,CFDA Fashion Awards,0.476603124,0.132453236,-0.774596669,0,0,-0.63620901,0,0,0,0,0,0.607023553,0,0,0,-0.774596669,-0.132453236,0.896421457,-0.439941345,0.365148372,0.365653568,-0.333333333,0.672008708,-0.792217841,0,0,0,0,0.324617227,0.223108116,-0.961074462,0.219264505,0.069504805,0.950586376,0.786717795,0.743336054,-0.87038828,0,0,0,0.78247589,0,-0.372104204,0,0.474578998,-0.577350269,0.298541033,-0.350356377,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
uniform,Haute Couture Fashion Week,0,0,0.25819889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084381593,0,0,0,0,0,0,0,0,0,0,0,0,-0.570351825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
uniform,London Fashion Week,0.984193753,-0.219209413,0,-0.523337131,-0.700140042,0.125988158,0.240217825,0.800663547,0,0.522232968,0.110149685,0,0.962533422,-0.935191518,-0.21821789,0.674199862,0.662266179,-0.499072833,-0.889000889,0.22660071,0.11177171,0,0.373378469,-0.83165549,0.193943747,-0.778662821,0,0,0,0.901824144,0.756649908,-0.595922905,0.805297479,-0.063372425,0.30776045,0.106513897,-0.561574616,-0.568535244,0,0,-0.748455199,0,0.034754363,0.142373699,0.206515658,-0.577350269,-0.04717541,0.724069846,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
uniform,Men's New York Fashion Week,0.323300316,-0.657615323,0.894427191,0,-0.889297292,-0.629940788,-0.030969005,0.333333333,0.173161796,-0.034815531,0.572637127,-0.049552943,0.267261242,-0.709360662,0.327326835,0.25819889,0.688247202,-0.159719141,-0.87988269,-0.365148372,0.849870739,0.849036937,0.373378469,0.773125449,-0.683906542,-0.519108548,-0.460898845,-0.816496581,-0.324617227,0.541736339,0.087370406,0,0.863684291,-0.570351825,-0.454076609,-0.699854373,-0.658145182,-0.30023465,0.172773685,0.139579713,-0.201388889,0.527291666,-0.361603322,-0.72818595,0.4167345,-0.198029509,-0.13543541,-0.963629626,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
uniform,Milan Men's Fashion Week,-0.508561613,-0.220755393,0.29764014,-0.627591875,0.409764237,0.773127194,-0.334945357,0.333333333,0.61269546,-0.2,-0.468521286,-0.611771692,-0.692934867,-0.066666667,0.475143574,0.774596669,-0.977763901,-0.165844093,-0.233086619,-0.730296743,-0.553561571,-0.555555556,-0.26834362,-0.063598285,-0.754038269,-0.379923199,-0.573488112,-0.816496581,-0.572688548,0.634254389,0.262111217,-0.736074738,0.903562461,0.570351825,0.010435556,0.593850746,-0.64632993,-0.194887388,0.935161762,-0.958848743,0.102062073,-0.646297213,-0.755708655,0.459509139,0.559296713,0.577350269,-0.922320721,0.639971939,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
uniform,Milan SS Ready to Wear,0.876740322,-0.647333943,0.579440502,0.318395859,-0.802180629,-0.319733498,-0.140195274,0.334492757,-0.562651814,-0.266094745,0.673766318,0.668363714,0.994027454,-0.201456753,0.711818399,0.625301984,-0.724582256,-0.222374795,-0.804334138,0.591287271,-0.245900785,-0.581571564,-0.629386647,-0.35746261,-0.796350814,0.871083781,0.529372511,0,-0.135466802,0.581887978,0.44366613,0.384786656,0.634049259,-0.444294486,0.653558284,-0.997525714,0.155886532,0.393863181,0.462842309,0.7111758,-0.606073713,-0.286077251,-0.536635079,-0.111315852,-0.328244074,-0.696310624,0.498336868,0.15246775,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
uniform,New York Fashion Week,-0.506488629,0.265002576,-0.774596669,-0.123678483,-0.080845208,0.125988158,0,0.333333333,0.170516278,0.866666667,0,-0.230671487,-0.801783726,0.348563393,-0.133630621,-0.447213596,0.662266179,-0.243975018,0,0.365148372,0.483927158,-0.555555556,-0.494543307,-0.06160411,0.932054649,0.453976234,0,-0.052306578,-0.395118263,0,0,0.80980567,0.552108293,-0.316862125,0.424623764,0.148667211,0.522232968,-0.973328527,-0.295850953,-0.745355993,0.102062073,0,0,0.327360901,0.565735715,0.913803858,-0.283052459,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
uniform,Paris Fashion Week Ready to Wear,0.838129157,0.103111281,0.165466029,0.00515327,-0.396059017,0.860753367,-0.879773713,0.132453236,-0.79569798,-0.04868645,0.883452209,0.322654197,0.093721403,0.1008414,0.653999997,0.25819889,0.132453236,-0.633888454,-0.992040494,0.670820393,-0.894279756,0.294278749,0.549085983,0.339521932,0.459940281,-0.412803539,0.988302783,-0.707106781,0.324617227,0.095049691,-0.762043705,0.43852901,-0.815243766,-0.069826142,0.791384015,0.625355109,0.420427611,-0.163299316,0.601292737,-0.224733287,0.215165741,0.459977836,-0.742354835,0.729537204,-0.695714462,0.501423288,0.782383398,0.350356377,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
uniform,Pitti Immagine,-0.629501436,0.835172739,-0.175411604,-0.708755506,0.363637461,-0.234830255,-0.766272583,0.107211253,-0.886318422,-0.592836944,-0.139237628,0.580465424,-0.700848307,0.733333333,0.965435248,-0.750193773,-0.757033299,0.116809359,-0.785219024,0.223606798,-0.638829344,0.296432431,-0.927612004,0.27577855,-0.939289347,0.792118034,0.626821635,0.5,-0.373362443,0.393367351,-0.998726925,0.468807231,-0.536522201,0.242931521,-0.823115311,0.597761752,0.32516269,0.917662935,0.33860597,0.478754999,0.278866306,-0.873650563,-0.036313652,0.877197445,0.247840799,-0.577350269,-0.022662334,-0.707890495,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
veil,Academy Awards,-0.595472004,0.664110345,0.436886088,-0.838646546,0.221598262,-0.976452508,0.974664696,-0.389875895,0.533681455,-0.103079871,0.414039336,-0.288491556,0.932994489,-0.283140166,-0.133392632,0.229445553,0.288573618,0.467707173,-0.200263896,-0.838180644,-0.607892694,-0.419627164,0,-0.809392723,-0.381321736,0.663975709,-0.235263511,0.746585954,-0.008936768,-0.494335999,0.01962527,-0.682478403,-0.621997473,0.509705744,0.691301415,-0.161164593,-0.440225453,-0.374043187,0.351851852,-0.593465465,-0.120526106,-0.148505071,-0.577350269,0.43835403,0.537732858,-0.57218372,0.072580645,0.918910692,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
veil,Bread and Butter,0.936751193,-0.902670934,0.057803882,0.723478043,-0.564994019,-0.350489552,-0.642853372,0.05383819,0.730769231,0.429150873,0.8053658,0.408962842,0.482854775,0.119952029,0.499704404,0.745369934,0.5144251,0.460083691,-0.723410577,-0.483368245,-0.166053694,-0.816496581,-0.759256602,-0.21543083,0.247136503,-0.114976995,0.174077656,0.134742014,-0.40298035,0.790569415,-0.701600278,-0.075858261,-0.039013716,0.834497902,-0.304351826,-0.358568583,-0.934550701,-0.562039012,-0.105365904,-0.40824829,0.079841861,0,0.285938816,-0.793484239,-0.471404521,-0.577350269,-0.009798273,-0.504429633,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
veil,CFDA Fashion Awards,-0.377414706,0.522232968,-0.683130051,0,0,0.156919734,0,0,0,0,0.239045722,-0.751973794,0,0,0,0.878310066,0.570351825,-0.868599036,-0.950586376,0.167443672,-0.40824829,0,-0.8705715,0.763762616,0,0,0,-0.19245009,-0.132453236,0.649762215,-0.847998304,-0.147441956,-0.19245009,0.996750601,-0.5864571,-0.6172134,0.440225453,0.774596669,0,0,-0.741825369,0,-0.577350269,0,0,0.333333333,0.696022273,-0.881917104,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
veil,Haute Couture Fashion Week,0,0,-0.292770022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748455199,0,0,0,0,0,0,0,0,0,0,0,0,-0.294278749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
veil,London Fashion Week,0.014694392,-0.16232911,-0.507092553,-0.182335852,0,0.440225453,-0.069486158,-0.502353912,0.05913124,-0.522232968,0.829719653,0,-0.773975603,-0.851474856,0.372677996,-0.560611911,0.950586376,-0.048189216,-0.76834982,0.772403522,0.399695849,0,-0.730296743,0.801783726,-0.758402046,-0.485661864,0,0.333333333,0,0.21374757,0.061199006,0.480276709,-0.772436866,-0.294278749,-0.307940881,-0.273934052,-0.060864324,-0.584306547,0,0,-0.351390964,0,0.028548133,0.612372436,0.012983181,0.333333333,-0.476603124,0.125988158,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
veil,Men's New York Fashion Week,0.52397559,0.367404717,-0.169030851,0,0,0.088045091,0.208029105,-0.592220092,0.260241719,-0.940019342,0.097590007,0.433340831,0.356290619,-0.648885685,0.372677996,-0.097590007,0.32929278,0.642857143,-0.570351825,0.837218358,-0.091732554,-0.439374775,-0.730296743,-0.319438283,0.588340141,-0.838870493,-0.288675135,0.777777778,0.132453236,0.40824829,-0.423999152,0.413043478,-0.396294696,-0.294278749,-0.108422719,0.867532847,0.505479926,0.783275894,0.612372436,-0.81229142,0.29487923,0.187729302,-0.553371571,0.606657597,-0.491562,0.11433239,-0.43208688,-0.723746864,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
veil,Milan Men's Fashion Week,0.701845476,-0.174077656,-0.859480125,0.141712145,0.488240083,-0.838379952,-0.696074982,-0.376867331,0.469026249,-0.066666667,0.878310066,0.744935274,0.575852601,0,-0.171965486,-0.683130051,-0.764906574,0.107543213,0.025181648,0.725589244,-0.022133863,0.816496581,-0.231956067,0.061313934,0.316682006,-0.16570833,-0.48456478,0.777777778,-0.945262243,-0.716953759,-0.317999364,-0.240608083,-0.577350269,0.294278749,-0.125141881,-0.554054237,-0.623067909,-0.871020419,-0.030508693,0.113348867,0.624695048,0.519101802,-0.301511345,-0.592927061,-0.166666667,-0.333333333,0.142631813,0.736575119,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
veil,Milan SS Ready to Wear,-0.109885165,0.544488626,-0.271732054,0.727606875,-0.852802865,-0.336829507,0.590255473,-0.683263095,-0.406412018,-0.677437714,-0.74753193,-0.057837941,-0.771329009,-0.393026216,-0.263393292,-0.751446151,0.038519704,0.35221532,-0.32929278,0.312567268,0.955949399,0.913175372,0.996545758,0.54734259,-0.311727441,0.01328918,-0.296863919,0.19245009,0.241825417,-0.857080404,-0.30158164,0.636278633,-0.625165911,-0.153903872,-0.678271198,0.926608367,-0.654751108,0.99640379,0.58716654,-0.292708171,0.580366108,-0.368229847,-0.281718085,0.376190244,-0.1738925,0.100503782,0.751469819,0.749631334,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
veil,New York Fashion Week,-0.700127361,-0.462185041,-0.683130051,0.40824829,0.816496581,0.440225453,0,-0.592220092,0.258349281,0.733333333,0,0.11543381,0.814378558,0.498412601,-0.912870929,0.507092553,0.950586376,0.763762616,0,-0.837218358,-0.679416264,0,0,-0.534522484,-0.169030851,-0.542136457,0,0.234894782,0.229101681,0,0,-0.006722775,-0.507140552,-0.408193103,-0.682704867,0,0.088045091,-0.102597835,0.166444888,0.816496581,0.624695048,0,0,0.145102583,-0.187317162,-0.8592097,0.806559133,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
veil,Paris Fashion Week Ready to Wear,0.190652215,0.516421158,-0.411249724,0.748455199,-0.5,-0.941518406,-0.673260672,-0.492041932,-0.7972267,-0.949385766,0.414039336,0.203455979,-0.612808974,-0.100139179,-0.067015058,-0.097590007,-0.570351825,0.307507563,-0.643054026,-0.957020298,0.095915261,0.069758011,0.365148372,-0.327326835,0.639488338,0.499828775,-0.281789964,0.19245009,-0.132453236,-0.846114112,-0.626433181,0.76178344,0.672238992,-0.347068425,-0.485240176,-0.801783726,-0.221991097,-0.464758002,-0.768796432,-0.738548946,0.370398599,0,0.604707898,-0.661891956,-0.54859092,0.413566957,0.264008448,0.881917104,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
veil,Pitti Immagine,0.189105835,-0.289774853,-0.397796126,-0.540436118,-0.099258333,0.498184675,-0.926875344,-0.432904489,-0.822241893,0.193699199,0.328381031,0.048920307,0.986033995,0.816496581,-0.134595476,0.850639783,-0.931380631,-0.163246041,-0.468036377,-0.546868742,0.749268649,-0.792118034,0.321287732,-0.678571429,0.354810104,0.781503681,-0.213589414,0,-0.693676938,-0.287622559,-0.663538228,-0.078811041,0.495187568,0.306103197,0.413969158,-0.324101862,0.039295982,0.507833375,-0.184637236,0,-0.592502031,0.664498639,-0.507092553,0.128623939,-0.492365964,1,-0.317011479,-0.316438796,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
vest,Academy Awards,0.474199739,0.892134669,0.451961172,0.239330809,-0.1012202,0.215765926,0.873601548,-0.494309419,-0.343278628,-0.764790205,-0.359029687,0.094327277,0.480065121,0.23844446,-0.511435075,-0.090494547,0.865838175,0.748455199,-0.794595694,-0.749363312,-0.28414009,-0.442710333,-0.898445863,0.148517291,0.360709751,0.745375995,0.411110473,0.20319496,-0.509395786,0.264878022,-0.066954866,-0.636665067,0.129874824,0.301511345,0.196596385,0.752617809,0.427252801,0.183263936,-0.676096649,-0.269770792,-0.771743633,0.340470344,0.292770022,0.163082018,-0.957435995,0.299715282,0.059369193,0.766381986,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
vest,Bread and Butter,0.421246512,-0.874083042,-0.863073145,-0.22866478,0.076571484,-0.697201574,-0.672502389,0.774596669,-0.786213628,-0.053009201,0.718509276,0.068413141,0.813010129,0.792789612,0.021053798,-0.768657724,0.55618773,0.63763016,0.749247943,0.577350269,-0.756761009,0.05383819,-0.81167945,-0.618954818,0.656862812,-0.376644512,0.943618838,0.990147543,-0.021209492,0,-0.941247297,-0.504184173,0.375887729,0.961890662,0.223131385,0.73042677,-0.103486737,0.212430779,0.483665366,0.577350269,-0.822425315,0.108465229,-0.47960693,0.931255973,-0.225493808,-0.19245009,-0.519355629,-0.641801251,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
vest,CFDA Fashion Awards,-0.480384461,0.878310066,0.19245009,0,0,-0.462068853,0,0,0,0,0.155464415,0.94932932,0,0,0,-0.577350269,0.816496581,-0.612372436,0.174077656,0.333333333,-0.155043418,0.915249233,-0.581675051,-0.501569863,0,0,0,-0.707106781,-0.662266179,-0.358214073,-0.911322377,0.801783726,-0.878310066,0.87038828,-0.629306228,0.800640769,0.570351825,0.292770022,0,0,0.25,0,-0.683130051,0,-0.375823014,0.555555556,-0.565402794,-0.449617987,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
vest,Haute Couture Fashion Week,0,0,0.577350269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174077656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
vest,London Fashion Week,-0.984658778,0.120518324,-0.666666667,0.11165745,-0.447213596,0.777777778,0.184637236,0.655971585,0.120873445,0.473049917,0.47002381,0,-0.980196059,-0.52118127,0.612372436,0.904534034,0,-0.147220485,0.904534034,0.765371644,-0.080362268,0,-0.292770022,-0.537508227,-0.5495667,-0.484200125,0,0,0,0.432954167,0.375823014,0.272388643,-0.663273556,-0.522232968,-0.185510396,-0.10660305,-0.525701518,-0.764470787,0,0,-1,0,0.477726014,-0.645497224,-0.167681739,-0.333333333,0.215916759,0.689414247,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
vest,Men's New York Fashion Week,-0.259362225,-0.453137212,-0.333333333,0,-0.774596669,-0.555555556,0.201007563,-0.774596669,-0.433460723,-0.118262479,-0.349074449,-0.346580545,-0.40824829,-0.960714533,0.102062073,0.577350269,-0.707106781,0.327326835,0.522232968,0.333333333,-0.836110515,-0.121680362,-0.292770022,0.899423295,0.68374665,-0.484200125,-0.722222222,0,0.662266179,0.666666667,-0.390566733,0.512271764,0.145521375,0.174077656,0.914427402,-0.441804752,0.878517532,-0.026913678,-0.196116135,-0.878458592,-0.153093109,0.029682609,-0.689834398,-0.624601784,-0.173258127,-0.495440357,0.18106824,-0.860952898,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
vest,Milan Men's Fashion Week,0.596558949,0.097590007,-0.204100033,0.415633454,0.323494434,0.117557603,-0.458577667,0.25819889,-0.42298348,-0.226455407,0.920287183,-0.731576471,0.769800359,-0.87038828,0.417965354,0.577350269,0,0.356873214,-0.207514339,-0.333333333,0.489225589,-0.05383819,0.303765045,0.123312844,0.810758496,0.321922672,-0.601491754,0,-0.945262243,0.098560611,0.130188911,-0.872278376,0.292770022,-0.174077656,0.191472776,0.542346886,0.452489202,-0.472081562,0.655328187,-0.026716584,0.25,-0.296389894,-0.866400225,0.25,-0.389762269,0.333333333,0.813436329,0.528343421,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
vest,Milan SS Ready to Wear,-0.847575483,-0.248013032,0.231940631,-0.148522131,-0.943879807,-0.837518054,0.372537717,-0.792531925,0.315632793,-0.335500904,-0.980703301,-0.083577361,-0.969192776,0.274656377,0.152589512,0.322665633,0.496291667,0.506369684,0.502518908,0.742182321,0.058773344,-0.734598611,0.488286438,-0.091733324,0.493239622,-0.229021586,0.020775086,0.707106781,0.677111167,0.006974783,0.126593256,0.249431233,0.334387771,0.266969525,-0.390762529,-0.950139483,-0.915402231,0.59914469,-0.030144424,0.366188189,-0.349867132,0.058222251,-0.257142857,0.058989323,0.315392876,0.770528992,-0.823214941,0.486563491,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
