date,Hippie,Hoodie,Jacket,Jeans,Jewellery,Jodhpurs,Kilt,Kimono,Lapel pin,leading strings,leggings,Little black dress,Mackintosh,Messenger bag,Miniskirt,Mitre,Morning dress,Necktie,Organic clothing,Pantyhose,Pattern grading,Petticoat,Platform shoe,Pleat,Pocket,Poncho,Power dressing,Revers,Robe,Rubber glove,Ruffle,Sari,Sash,Sequin,Shirt,Shoe tree,Skirt,Sleeve,Sombrero,Spandex,Straw hat,Style line,Suit clothing,Sun hat,Supermodel,Surtout,Suspenders,Sweater,Fetish fashion,Fishnet,Flannel,Flip-flops,Handbag,Handkerchief,Haute couture,Headband,Headpiece,Hijab,Tote,Boat neck,Boater,Bowler hat,Buckskins,Busby,Bustier,Button,Camp shirt,Chaps,Chic style,Choker,Cleavage breast,Coat,Cocktail dress,Cope,Corsage,Corset,Cowboy hat,Cowl,Cuff,Cut and sew,Dandy,Dirndl,turtleneck,tutu,trousers,trunks,turban,tuxedo,twill,umbrella,undershirt,uniform,veil,vest,visor,wader,waistcoat,Wellingtons,wig,yoke,zoris,abaya,anorak,apron,balaclava,bandanna,bathing suit,beanie,boot,bow tie,bracelet,brassiere,briefs,caftan,camisole,cape,cardigan,capris,cloak,culottes,dashiki,dress,duds,dungarees,earmuffs,earrings,elastic,fedora,fur coat,garb,gabardine,garters,gilet,girdle,glasses,gloves,gown,high heels,hosiery,jumpsuit,jumper,jersey,loafers,long johns,mittens,mumu,necklace,nightshirt,overalls,overcoat,pajamas,parka,peplum,pinafore,pleat,polo shirt,pullover,pumps,purse,raincoat,ring,sandals,sarong,shoe,slippers,stockings,sweatpants,tank top,tiara,tights,toga
7/5/15,73,34,41,81,75,42,42,100,37,57,53,25,19,53,60,66,37,33,56,73,38,62,42,80,75,64,59,70,59,64,71,54,17,26,91,64,93,79,61,74,88,69,73,20,47,26,43,14,38,60,26,39,73,78,75,59,41,96,82,73,72,40,22,49,82,89,84,71,74,86,26,40,60,42,21,51,44,61,74,64,56,16,21,40,96,100,80,52,74,83,65,80,56,63,92,38,69,35,44,87,30,78,32,83,43,58,81,25,79,57,53,80,82,53,78,95,61,62,52,72,74,29,33,83,16,54,36,41,17,56,58,49,42,80,74,39,71,55,64,94,42,51,85,29,15,53,55,35,45,23,20,13,31,30,91,99,21,73,60,55,78,95,86,82,32,51,34,89,74,50,60
7/12/15,72,36,43,81,75,48,44,93,43,46,54,26,19,57,61,72,30,32,56,75,54,65,39,90,76,51,72,64,54,60,71,50,19,28,92,64,91,81,59,77,84,72,75,18,48,23,47,14,38,68,27,61,72,89,48,56,42,97,82,72,67,48,22,40,78,89,84,74,81,88,32,42,58,41,21,54,40,59,76,49,50,20,22,43,95,99,82,54,73,79,76,82,55,62,94,36,76,30,44,92,40,62,35,86,41,57,76,27,80,58,54,82,85,45,79,96,60,65,54,70,73,29,29,77,19,56,36,43,19,55,60,47,42,81,83,41,74,55,66,88,42,50,88,33,17,46,57,36,44,23,20,14,30,34,87,96,24,72,65,51,100,91,71,86,32,52,34,83,69,52,49
7/19/15,71,34,45,82,83,53,42,95,40,52,54,28,23,62,56,72,29,29,48,76,41,66,47,98,79,50,36,68,55,70,69,52,18,28,91,67,92,81,63,79,82,77,73,19,50,24,47,15,39,64,27,56,73,81,45,56,39,64,84,71,64,55,22,41,74,88,79,72,81,83,31,45,62,41,21,54,39,62,80,58,51,23,23,41,95,98,70,54,73,81,74,86,56,64,95,32,75,35,44,90,36,60,38,90,45,48,71,26,81,56,56,89,92,67,79,99,60,63,54,74,72,29,35,94,17,57,37,44,23,55,55,56,43,89,80,41,69,58,72,87,42,51,84,27,16,47,58,36,49,23,23,14,32,35,90,97,24,71,67,58,82,87,81,88,29,51,34,86,68,52,60
7/26/15,69,37,47,83,82,58,44,88,39,17,55,26,19,63,56,70,33,30,60,74,42,70,38,92,78,50,60,59,52,55,69,54,18,28,89,61,90,81,62,75,77,75,68,17,47,21,49,15,35,71,29,50,80,78,41,57,43,58,86,76,100,45,44,44,66,90,74,75,79,84,31,47,62,42,19,53,39,57,79,60,50,27,25,42,94,93,66,53,75,80,73,89,55,66,95,33,71,45,44,90,43,58,38,89,42,49,66,27,90,57,55,84,82,65,74,96,64,62,56,73,65,28,34,92,15,57,34,42,23,58,52,50,47,93,77,41,72,55,69,79,42,51,86,31,17,46,57,27,45,24,21,17,32,35,92,91,29,71,61,61,83,80,71,88,28,50,37,80,72,51,61
8/2/15,70,39,46,85,82,59,46,92,41,43,56,26,20,72,66,78,30,34,58,73,40,65,36,99,80,52,64,64,50,53,70,56,18,28,91,64,91,81,63,76,77,71,74,16,46,22,46,16,27,67,33,48,73,80,40,56,41,58,86,82,65,41,44,43,67,93,89,73,85,86,27,46,63,41,21,54,36,61,76,53,50,28,26,41,98,93,70,56,76,74,77,94,52,65,100,32,72,40,46,89,20,57,41,92,41,51,63,30,94,54,54,83,84,67,82,98,64,62,55,70,76,29,37,83,15,57,32,41,21,52,61,50,43,95,78,42,73,54,67,81,43,52,87,25,17,42,58,35,45,26,23,16,32,36,100,97,25,70,62,47,82,77,67,92,29,52,40,77,71,52,51
8/9/15,71,39,46,83,80,59,47,89,37,40,57,25,18,65,70,81,30,33,65,73,27,63,31,85,79,50,48,60,49,58,63,56,18,28,90,70,93,84,65,79,75,70,74,14,46,21,48,17,46,67,34,55,72,71,36,55,44,56,90,89,55,47,27,47,61,89,76,70,74,80,28,48,62,42,21,54,37,63,76,65,52,33,27,43,92,89,70,56,81,77,71,97,53,63,97,41,73,35,49,87,18,55,42,92,42,46,71,27,91,53,56,73,88,66,75,95,66,54,54,67,81,29,35,72,17,57,31,44,23,58,57,50,43,99,79,42,74,54,57,79,43,51,86,29,17,42,58,33,49,32,21,18,31,42,92,99,26,69,61,50,80,72,71,94,29,51,41,74,72,56,61
8/16/15,72,41,48,85,79,54,43,90,44,34,59,27,18,66,63,69,30,29,62,74,51,62,42,87,78,56,62,63,47,63,69,56,18,29,90,62,91,83,64,77,69,76,71,13,46,24,48,17,54,66,36,43,74,81,40,54,42,53,91,79,41,51,32,49,58,89,59,72,83,84,29,48,64,45,20,55,35,67,76,60,50,42,29,43,93,84,63,55,73,76,76,98,53,65,95,36,73,35,46,90,35,59,49,93,42,53,53,28,90,58,52,75,85,65,70,93,69,54,55,70,100,28,36,91,17,57,31,43,26,54,57,54,50,88,80,42,72,54,71,73,46,48,88,30,16,38,57,32,48,30,22,22,31,46,96,94,32,70,65,53,79,67,66,92,27,51,41,70,76,54,59
8/23/15,70,43,51,86,78,50,42,86,39,33,60,27,18,67,60,71,31,34,47,72,42,62,40,94,76,59,44,67,49,47,68,55,18,30,89,72,88,82,61,78,68,72,72,12,45,24,47,18,45,68,38,43,72,78,36,54,42,51,96,82,35,66,16,64,54,86,68,74,82,75,31,51,65,53,19,55,34,64,76,44,49,51,32,44,100,76,60,55,70,69,69,98,53,65,93,34,80,58,48,93,38,60,52,96,46,53,42,27,87,56,52,80,80,69,67,88,72,48,57,76,76,28,38,87,18,54,31,43,29,52,64,52,55,87,77,42,70,53,59,74,44,47,90,30,18,36,55,30,52,30,23,26,31,45,92,93,33,67,60,63,79,60,59,91,29,52,42,65,73,56,63
8/30/15,68,45,54,85,77,56,41,84,41,33,60,30,18,63,56,70,37,33,64,75,47,63,35,95,74,64,68,69,45,45,66,100,17,29,90,64,87,82,68,76,73,75,73,11,54,29,48,19,25,64,38,34,69,69,38,55,41,53,87,76,32,45,26,43,52,87,54,69,79,71,25,54,66,74,19,54,34,63,76,62,49,57,35,45,95,75,61,55,79,69,80,99,51,67,94,34,76,52,47,89,15,64,55,91,46,52,41,28,86,53,50,72,81,61,68,90,71,49,51,68,75,28,34,79,18,53,30,41,32,48,59,50,62,86,75,42,74,52,69,72,43,47,90,34,18,34,54,35,59,38,25,29,28,48,92,88,37,66,59,61,77,55,55,86,29,51,44,64,70,60,66
9/6/15,67,48,56,88,77,51,44,83,40,65,63,28,52,57,54,69,30,34,56,74,43,59,42,90,77,77,46,74,46,51,64,91,100,30,89,60,89,84,67,75,68,78,79,11,55,30,52,21,49,66,42,43,70,75,40,56,45,53,80,89,36,46,48,42,55,89,60,69,79,76,31,57,70,62,23,57,32,63,76,62,48,62,41,49,94,78,60,58,80,72,75,91,53,70,92,34,78,48,51,91,34,62,61,85,49,64,38,29,83,57,51,74,83,55,61,87,79,46,61,65,76,29,40,82,17,55,31,42,34,56,51,59,71,86,74,43,77,55,67,69,45,46,87,31,20,33,56,34,62,35,26,38,30,41,96,82,48,68,59,56,77,53,51,83,30,53,44,62,70,60,72
9/13/15,65,54,60,90,76,53,43,83,51,43,69,34,25,51,57,72,28,29,64,73,32,56,48,83,73,84,79,71,47,52,64,61,29,31,91,63,89,85,68,77,84,81,72,9,55,30,55,24,50,67,46,42,74,88,42,57,48,54,77,80,22,48,36,40,56,96,56,72,81,68,29,60,71,65,30,55,36,63,79,57,48,76,43,50,93,68,64,70,72,72,70,90,50,72,91,33,81,54,53,97,22,61,61,88,47,74,31,31,84,60,50,77,81,52,65,84,85,41,71,64,62,29,59,79,18,54,33,43,37,57,74,69,73,86,73,44,80,56,70,71,45,49,88,35,23,32,56,41,56,44,28,40,31,46,84,82,49,67,59,66,78,47,48,82,30,52,49,56,71,65,80
9/20/15,70,58,62,91,77,56,43,79,44,43,76,30,23,51,61,72,30,51,65,76,34,58,51,88,72,86,34,71,46,68,62,82,23,33,89,69,92,87,75,79,78,96,73,9,56,27,62,26,36,70,49,35,69,76,40,60,51,55,81,78,26,47,21,41,52,97,56,71,80,70,29,63,75,62,37,59,37,68,84,47,50,100,49,55,91,71,62,63,76,70,90,85,51,74,91,35,78,47,59,90,56,51,64,86,46,60,31,32,86,63,48,77,79,43,65,80,84,38,84,65,60,30,41,77,17,55,34,43,42,63,63,64,79,92,74,45,81,56,67,72,47,48,90,34,25,32,57,40,60,47,29,43,31,45,91,76,51,68,60,56,78,46,49,83,33,55,54,56,68,69,81
9/27/15,66,60,67,91,75,50,43,79,54,32,81,32,22,48,52,71,27,37,65,76,42,62,37,87,71,93,78,68,48,65,64,72,20,35,87,54,92,89,69,77,60,82,81,9,53,30,63,30,44,67,60,30,69,77,41,61,46,56,81,92,21,58,46,44,52,95,55,76,82,72,21,66,71,60,36,60,37,72,82,54,48,79,57,57,87,63,66,60,78,75,88,84,50,75,91,38,79,42,61,92,22,51,68,86,49,58,28,35,87,66,50,76,78,46,68,82,85,35,74,63,54,29,52,80,28,53,34,41,45,59,65,68,81,89,73,46,79,55,73,71,46,48,87,43,28,34,56,36,63,48,36,47,31,45,93,74,56,66,59,73,77,42,44,85,36,56,58,54,69,73,76
10/4/15,68,64,70,91,77,47,44,78,42,63,85,32,22,47,49,73,28,37,64,76,37,59,46,88,71,95,61,74,50,57,67,59,19,36,87,69,93,90,67,82,61,81,74,9,50,33,63,32,35,73,61,32,70,72,40,65,66,55,80,100,25,53,25,46,57,91,61,70,73,74,25,71,72,54,34,62,35,76,84,54,57,50,63,65,91,62,62,59,78,69,78,84,51,80,91,38,79,50,67,97,51,49,72,85,53,52,27,38,89,64,47,78,77,53,67,81,94,33,75,64,52,30,47,81,25,55,35,43,50,56,92,59,80,93,74,49,82,55,73,78,48,46,88,45,29,34,55,35,64,65,37,53,30,42,92,76,59,65,58,62,78,40,45,84,39,57,60,53,73,79,75
10/11/15,70,64,72,90,77,60,41,75,50,39,87,35,19,47,55,67,31,36,61,75,35,65,43,85,71,100,61,77,50,65,66,58,23,39,87,61,94,89,71,83,60,83,69,8,48,34,61,34,45,72,62,39,71,74,39,67,66,52,74,100,26,59,10,40,57,92,61,76,80,71,30,74,73,51,30,63,37,79,82,57,58,31,69,66,94,63,60,61,79,64,83,83,51,83,92,38,84,38,72,94,11,51,78,85,57,62,26,41,89,68,46,65,77,54,71,82,93,31,75,59,62,30,48,80,27,55,33,42,55,57,69,60,86,89,74,53,84,56,72,77,51,48,93,49,32,33,58,47,67,63,38,73,29,46,88,73,68,63,59,46,76,40,46,84,39,59,61,52,74,82,72
10/18/15,72,68,78,90,79,48,42,78,50,40,89,33,21,46,58,72,27,39,58,78,31,100,40,91,71,93,72,70,49,74,65,58,22,42,87,61,97,92,77,82,65,78,86,8,43,30,69,37,49,80,71,35,68,82,40,78,78,50,74,81,24,64,51,43,57,91,64,77,74,70,32,78,67,62,26,68,38,82,80,52,57,21,82,77,91,65,65,60,78,65,81,83,51,89,93,46,86,58,81,98,27,52,79,86,60,67,25,45,89,64,47,76,77,48,70,80,90,31,76,56,59,31,59,85,33,55,33,41,66,61,64,54,85,90,76,56,85,55,64,84,52,45,85,54,37,34,58,48,77,71,43,71,30,45,93,75,66,61,59,49,76,37,46,86,40,60,66,54,85,91,75
10/25/15,100,68,78,89,80,50,43,74,63,47,100,36,24,44,54,94,32,41,51,78,35,72,35,88,71,91,61,81,54,69,68,55,21,41,90,59,100,89,100,86,71,72,72,7,48,33,100,38,27,100,71,39,67,87,42,100,100,51,75,93,24,85,36,42,62,90,76,78,73,80,22,78,63,54,21,74,46,77,83,56,57,15,84,100,87,68,65,62,80,67,83,84,50,89,90,39,89,59,100,90,36,51,70,95,65,91,26,49,88,72,50,66,77,49,69,82,90,27,75,53,77,32,72,87,33,57,34,44,65,54,71,48,82,87,78,56,91,54,71,89,52,45,78,52,36,34,57,50,100,71,47,62,29,52,82,69,64,62,59,60,82,35,49,83,42,65,67,53,78,98,92
11/1/15,60,67,75,88,85,51,39,68,60,42,85,35,23,46,55,78,29,39,56,77,35,63,41,97,77,88,72,81,49,70,59,55,18,47,80,66,85,84,66,73,53,84,75,7,43,33,51,45,22,71,66,37,67,85,42,56,45,50,80,89,23,50,35,41,49,92,50,71,66,65,30,76,74,55,21,51,36,78,86,54,55,10,71,47,88,64,59,60,78,64,81,83,54,80,88,40,81,63,49,95,25,52,78,88,56,57,25,43,87,65,50,74,81,50,65,79,84,29,56,57,56,28,89,69,36,59,34,49,64,52,71,46,79,91,74,51,86,53,80,73,54,46,82,47,36,40,60,62,48,68,52,60,29,42,85,67,66,60,62,60,78,35,45,83,46,68,59,46,69,76,62
11/8/15,58,73,80,89,85,59,42,72,65,84,88,38,26,48,49,81,27,36,67,75,41,56,33,92,75,86,54,77,51,74,64,58,18,55,81,70,90,86,63,81,49,81,80,7,42,37,52,57,37,69,73,35,70,76,38,59,42,50,91,79,18,52,31,39,48,90,52,73,67,65,20,79,88,57,23,50,33,83,83,45,54,9,77,46,92,66,61,59,76,64,83,85,48,84,83,49,87,62,52,88,32,54,75,91,61,45,25,49,89,66,53,75,80,48,68,78,88,27,49,61,54,29,75,66,38,65,32,43,67,53,65,47,82,94,76,56,90,54,69,79,58,44,81,54,43,35,65,64,47,81,63,56,29,43,91,72,69,61,66,68,77,34,44,84,53,73,69,49,69,81,57
11/15/15,58,81,84,88,88,53,41,73,57,52,89,36,22,53,44,83,33,35,60,74,39,57,31,83,75,83,60,73,49,80,60,55,17,63,81,75,88,88,64,74,47,78,85,7,41,39,50,61,40,71,77,42,72,82,41,60,40,55,88,94,14,52,10,39,49,92,60,72,65,66,30,85,86,61,21,48,33,82,83,54,57,8,79,45,90,68,65,59,76,65,83,84,48,89,79,53,88,63,46,86,22,51,79,87,79,50,25,53,89,65,57,71,80,44,69,76,88,28,53,62,52,28,70,71,44,69,32,43,75,52,58,44,94,88,79,64,91,53,75,84,62,43,78,65,49,33,70,64,50,71,70,66,31,42,85,69,76,62,73,65,80,33,42,85,65,76,72,47,67,80,54
11/22/15,56,93,100,98,97,56,37,74,56,55,95,36,20,62,54,92,23,36,66,75,39,55,31,91,79,90,72,71,55,61,57,56,15,66,87,72,92,92,62,70,45,71,87,7,45,34,49,72,49,68,89,47,87,83,42,64,36,50,95,84,19,60,41,35,54,94,49,78,85,70,27,100,84,65,17,50,33,85,85,45,58,7,93,42,99,66,59,59,87,60,84,73,50,97,87,64,95,76,43,97,33,55,100,82,81,43,25,66,97,71,68,75,88,45,79,73,99,26,50,54,47,29,85,71,61,81,27,41,100,59,68,42,100,76,81,76,96,53,70,93,76,46,83,83,61,39,81,79,52,100,84,100,32,47,89,82,93,58,81,52,83,35,42,100,84,81,90,46,67,88,58
11/29/15,56,99,97,96,97,59,39,74,53,31,100,34,19,69,49,83,31,44,73,75,24,67,33,90,79,86,50,70,60,63,62,55,17,74,94,86,99,100,58,73,45,80,88,8,42,39,56,90,36,67,100,45,89,85,42,67,42,52,100,84,25,49,20,37,52,97,56,87,71,74,24,94,94,61,19,51,37,92,98,43,57,7,100,45,97,69,62,63,95,65,82,74,49,100,89,58,100,69,47,94,32,51,90,99,70,40,31,69,98,78,77,72,91,49,80,75,100,31,52,59,45,29,100,86,60,90,31,43,93,54,66,46,94,83,86,79,98,55,79,96,81,47,85,76,71,39,92,87,54,96,98,83,32,48,91,86,100,63,88,54,87,35,46,97,97,98,97,47,70,93,57
12/6/15,57,99,88,94,97,62,41,76,58,47,95,36,19,70,54,83,33,43,67,77,35,57,35,77,78,81,58,74,61,67,61,80,17,77,99,94,96,98,64,70,47,78,89,8,63,33,59,96,45,73,89,40,87,92,38,67,43,54,98,84,19,53,10,38,52,97,58,83,74,78,27,98,90,52,19,50,39,86,100,49,59,7,98,44,92,68,65,63,83,61,100,73,53,97,84,59,99,60,47,91,32,54,81,100,67,47,28,67,92,87,80,78,92,49,76,75,98,28,57,58,50,29,97,71,68,94,32,43,80,57,64,46,93,83,88,77,98,55,79,99,86,47,84,64,66,39,97,98,51,79,99,68,33,45,85,87,98,63,87,51,88,36,42,92,93,92,94,52,78,90,54
12/13/15,56,100,88,96,100,49,41,75,53,49,95,32,21,70,55,85,25,46,79,79,40,54,38,80,81,79,36,73,66,87,52,67,17,74,100,84,90,97,61,74,51,78,77,7,46,36,57,100,32,73,89,38,87,92,38,67,38,56,96,90,22,43,16,38,55,96,58,91,77,77,28,90,67,58,16,49,37,76,98,57,57,6,92,42,81,72,65,58,86,62,81,69,56,95,89,68,93,65,46,83,26,49,78,97,75,38,30,71,93,95,85,76,94,47,67,76,96,30,57,56,48,27,94,73,59,100,30,40,78,63,69,47,91,80,92,77,95,57,76,90,95,49,90,66,60,35,100,87,49,81,100,62,29,41,82,88,97,62,95,50,92,36,44,96,95,84,93,51,73,87,54
12/20/15,54,83,87,95,93,41,39,69,43,42,85,27,19,59,59,76,22,38,56,82,42,57,28,64,87,72,39,63,60,73,47,63,15,62,86,86,85,83,55,71,57,50,75,7,47,27,53,71,28,70,73,27,94,80,36,63,31,60,93,78,27,50,40,35,52,98,44,82,65,76,23,89,43,51,13,49,37,81,89,47,56,9,78,36,74,68,65,52,79,58,74,57,51,87,83,61,78,74,45,77,43,51,72,88,62,41,35,68,94,100,92,77,87,54,69,73,85,30,56,50,58,27,82,67,51,95,22,41,79,58,60,41,82,66,89,62,89,57,69,80,67,47,88,57,51,41,96,59,45,81,72,56,28,42,62,76,71,53,100,50,98,38,45,100,76,77,81,48,73,75,42
12/27/15,60,74,89,100,81,52,43,72,46,53,92,32,23,57,50,75,23,33,63,86,25,68,27,93,86,72,52,63,55,54,61,69,15,75,80,100,93,90,54,73,63,58,84,8,49,38,59,43,32,82,68,35,95,77,39,65,33,57,96,80,22,56,45,35,56,93,45,84,90,74,30,87,62,45,17,54,33,86,82,54,57,9,85,39,97,74,63,65,88,57,94,62,50,86,81,55,93,78,49,80,36,56,83,92,64,35,42,54,96,93,67,85,96,66,76,86,87,31,57,58,56,30,81,88,39,72,22,40,86,60,57,58,87,80,91,56,86,60,73,84,58,46,94,61,51,40,73,74,47,82,45,61,30,53,94,66,69,57,89,50,93,44,57,100,55,68,71,53,74,81,44
